FID_1,NAME,GSS_CODE,BOROUGH,...5,Count_,Avg_price,Avg_number_of_,Avg_reviews_pe,Avg_availabili,Avg_number_of1,GSS_CODE...12,IMD Score,Income Score (rate),Employment Score (rate),Health Deprivation and Disability Score,Crime Score,Barriers to Housing and Services Score,Living Environment Score,Count,count,average_price,
305,Lesnes Abbey,E05000077,Bexley,NA,37,114.553846,11.728205,0.389026,81.430769,3.630769,E05000241,38.062143,0.261714,0.157571,0.625571,0.458429,41.831857,29.133286,195,37,116.73,
184,Dollis Hill,E05000088,Brent,NA,97,144.777778,15.566667,0.716815,125.592593,6.9,E05000087,21.35325,0.136625,0.080125,-0.379375,0.564625,37.658125,26.415,270,96,116.49,
208,Streatham South,E05000431,Lambeth,NA,84,135.596491,13.745614,0.615877,130.807018,4.429825,E05000408,11.9092,0.0702,0.05,-0.899,-0.057,27.7586,28.5928,114,84,116.14,
571,Bounds Green,E05000267,Haringey,NA,92,77.724138,18.793103,0.864483,194.37931,8.241379,E05000512,20.2245,0.14025,0.080625,-0.48275,0.473875,30.3195,27.0915,29,92,115.71,
256,Forest Hill,E05000444,Lewisham,NA,142,123.411765,7.235294,1.348824,185.823529,4.882353,E05000211,35.25825,0.230625,0.137125,-0.209375,0.524625,45.046625,27.441625,17,142,115.14,
94,Northolt Mandeville,E05000184,Ealing,NA,27,182.702532,10.886076,0.552152,119.424051,3.721519,E05000611,17.701667,0.099111,0.064444,-0.175444,0.31,30.210333,38.417889,158,27,114.89,
621,Eastbrook,E05000030,Barking and Dagenham,NA,30,50.45,37.5,0.778,144.4,8,E05000555,11.942429,0.074857,0.058857,-0.682143,-0.102714,24.677429,19.488429,20,30,114.77, 
169,Stonebridge,E05000100,Brent,NA,65,148.492958,13.56338,0.524366,131.295775,3.929577,E05000609,28.0535,0.1765,0.109375,-0.0335,0.3525,38.121875,36.831375,71,65,114.75,
560,King's Park,E05000241,Hackney,NA,195,79.277778,16.166667,1.149444,120.388889,8.666667,E05000036,38.182333,0.223167,0.137667,0.411167,0.729833,46.114833,29.729833,18,196,114.58,
114,St. Andrew's,E05000320,Havering,NA,12,168.927711,14.457831,0.608916,106.674699,3.626506,E05000349,14.647143,0.089143,0.064571,-0.506571,0.480143,24.349714,29.809143,83,11,114.45,
223,Thurlow Park,E05000434,Lambeth,NA,148,130.948718,15.538462,1.454103,208.769231,6.948718,E05000510,16.064875,0.126375,0.071625,-0.911,0.033625,29.05675,24.365625,39,148,114.33,
562,Victoria,E05000248,Hackney,NA,329,78.809524,15.52381,0.437619,159.428571,2.571429,E05000190,27.87825,0.166875,0.1065,-0.145375,0.332625,41.857,27.496125,21,328,114.17,
361,Snaresbrook,E05000513,Redbridge,NA,67,108.124444,10.271111,0.650667,108.533333,4.933333,E05000579,40.39625,0.2815,0.165875,0.44575,0.845625,31.846875,30.272875,225,66,114.17,
103,Acton Central,E05000170,Ealing,NA,215,174.597015,9.955224,0.348507,59.69403,2.5,E05000232,27.495429,0.181429,0.093857,0.137,-0.03,41.962,31.420571,134,215,114.13,
618,Valence,E05000040,Barking and Dagenham,NA,24,57.558824,17.029412,1.240882,148.5,8.147059,E05000602,23.816429,0.133714,0.092143,-0.088286,0.567286,32.578571,29.675429,34,24,114.04, 
47,Kelsey and Eden Park,E05000120,Bromley,NA,26,239.069264,23.090909,0.912597,85.82684,6.406926,E05000646,20.191333,0.144667,0.110833,-0.458667,-0.616167,22.207667,42.214833,231,26,113.81, 
261,Ladywell,E05000446,Lewisham,NA,130,122.8125,3.5625,0.46,173.5625,2.53125,E05000210,13.154667,0.091111,0.063556,-0.820667,-0.310778,28.406333,23.233222,32,129,113.73,
101,South Acton,E05000188,Ealing,NA,205,175.817391,19.50087,0.761635,102.507826,5.836522,E05000240,31.973,0.169889,0.096222,0.293222,0.698889,44.841889,45.766111,575,204,113.69, 
599,East Ham Central,E05000480,Newham,NA,32,70.538462,33.538462,2.010769,152.923077,12.615385,E05000150,13.98025,0.0875,0.06325,-0.5495,-0.323625,32.866375,11.355875,13,33,113.3,
550,Brownswood,E05000231,Hackney,NA,236,82.113208,12.207547,0.738113,194.132075,4.471698,E05000326,20.847429,0.120714,0.079,-0.036143,0.418,30.825286,20.074714,53,236,113.12,
106,Rainham and Wennington,E05000318,Havering,NA,14,172.824645,19.094787,0.558436,121.327014,3.341232,E05000128,12.022625,0.0895,0.05775,-1.194375,0.19075,19.548375,29.02,211,14,113.07,
408,Lower Morden,E05000465,Merton,NA,22,101.813953,4.209302,0.525814,158.511628,2.395349,E05000159,13.542222,0.081889,0.065333,-0.591333,-0.069444,32.580778,18.726,43,22,113.05,
279,Charlton,E05000216,Greenwich,NA,73,119.137931,12.172414,0.507931,215.965517,3.241379,E05000122,15.6506,0.1022,0.0789,-0.8233,0.1271,26.3835,16.5705,29,73,112.99,
334,Markhouse,E05000606,Waltham Forest,NA,110,112.023256,13.116279,0.814651,180.418605,6.116279,E05000096,14.792375,0.095625,0.054125,-0.775125,-0.079,39.958625,20.716375,43,109,112.99,
565,Clissold,E05000234,Hackney,NA,233,78.181818,28.545455,0.981818,247.090909,8.454545,E05000163,15.315222,0.110889,0.071222,-0.639889,-0.173333,27.794,15.108667,11,232,112.87,
96,Cleveland,E05000171,Ealing,NA,84,181.991304,10.756522,0.719304,118.156522,3.443478,E05000471,9.493,0.070333,0.051833,-0.623667,-0.304833,16.646667,27.392167,115,84,112.82,
4,Beverley,E05000402,Kingston upon Thames,NA,33,549.25,2.625,0.3275,233.25,2.25,E05000072,21.957143,0.131143,0.100286,-0.220857,0.053,33.333571,18.837,8,33,112.79,
554,Dalston,E05000235,Hackney,NA,509,80.071429,20.857143,1.449643,245.285714,12.714286,E05000162,8.70125,0.0445,0.0415,-0.67675,-0.44675,28.34725,14.165,28,507,112.73,
53,Crystal Palace,E05000116,Bromley,NA,131,228.682635,19.461078,0.642874,107.215569,4.820359,E05000135,7.027857,0.046429,0.031143,-1.662,-0.211,15.592143,26.104286,167,131,112.7, 
203,Brunswick Park,E05000043,Barnet,NA,47,136.298701,19.285714,0.680779,125.212121,6.632035,E05000092,28.325125,0.164875,0.1155,-0.266875,0.652125,37.15975,37.704625,231,217,112.67, 
236,Brunswick Park,E05000534,Southwark,NA,172,128.029412,12.044118,0.630735,174.426471,4.661765,E05000340,14.15625,0.084375,0.066,-0.5595,0.25125,28.948,19.500625,68,217,112.67,
202,Coppetts,E05000047,Barnet,NA,85,136.525424,10.771186,0.679576,169.067797,4.927966,E05000230,27.630923,0.177615,0.109923,0.189385,0.460615,36.331846,25.174154,236,85,112.62,
616,Becontree,E05000028,Barking and Dagenham,NA,32,59.666667,20.222222,0.597222,183.5,4.055556,E05000300,10.129571,0.079571,0.046714,-1.193286,-0.311,28.432429,18.7,18,32,112.56,
221,Vassall,E05000436,Lambeth,NA,231,131.193333,13.7,0.6542,135.38,5.46,E05000174,20.374778,0.113444,0.078889,-0.369333,0.516111,35.088556,33.578556,150,235,112.39, 
283,Thamesmead Moorings,E05000228,Greenwich,NA,161,118.380952,15.809524,0.584762,148.142857,5.333333,E05000293,13.087167,0.108667,0.067333,-1.1175,-0.324,31.1635,18.173833,21,161,112.35,
521,Bethnal Green South,E05000574,Tower Hamlets,NA,337,86.952381,9.857143,0.692381,108.52381,3.52381,E05000343,10.082429,0.075143,0.055571,-0.544143,-0.225,21.51,14.033714,21,337,112.25,
244,South Bermondsey,E05000550,Southwark,NA,192,125.23741,11.057554,0.638058,109.28777,3.561151,E05000173,15.437625,0.0855,0.060125,-0.493375,-0.00975,32.7115,32.235625,139,192,112.22,
566,Lordship,E05000243,Hackney,NA,144,78.173913,7.043478,0.6,199.913043,3.826087,E05000353,28.437857,0.185429,0.112286,0.018,0.524,34.255714,24.871143,23,144,112.21,
187,Underhill,E05000060,Barnet,NA,43,143.764706,17.941176,0.548824,178.411765,3.705882,E05000303,17.272167,0.115333,0.0835,-1.116333,-0.237,41.3835,13.711833,17,43,112.16,
166,Northwick Park,E05000096,Brent,NA,43,149,17.292683,0.89561,132.658537,6,E05000520,8.244,0.0595,0.05,-1.435667,-0.1455,14.867333,21.145167,41,43,112.02,
584,White Hart Lane,E05000283,Haringey,NA,54,74.176471,11.490196,0.672157,132.588235,5.45098,E05000112,12.532,0.081727,0.063545,-0.815909,-0.168091,23.910636,27.719818,51,54,111.96,
575,Hornsey,E05000273,Haringey,NA,107,76.1875,26.4375,0.6125,124.03125,4.5625,E05000411,12.426,0.089167,0.0585,-0.881167,-0.283333,28.033833,26.727833,32,108,111.84,
44,Biggin Hill,E05000107,Bromley,NA,9,242.821429,15.404762,0.590298,98.565476,4.511905,E05000627,13.834444,0.069,0.050778,-0.623667,0.318889,27.478444,33.055444,168,9,111.78,
431,Tooting,E05000626,Wandsworth,NA,123,98.694444,7.166667,0.424167,155.055556,2.416667,E05000038,33.373714,0.190571,0.117286,0.138571,0.684143,45.375286,31.940143,36,122,111.29,
607,Gascoigne,E05000032,Barking and Dagenham,NA,69,66.241379,16.448276,0.772069,140.586207,8.517241,E05000565,12.715667,0.0885,0.0615,-0.632833,-0.092167,23.533833,22.983333,29,69,111,
109,Brooklands,E05000306,Havering,NA,51,170.218638,6.863799,0.418817,122.659498,2.164875,E05000046,26.2591,0.1831,0.1044,-0.7961,0.1885,40.3134,30.6219,279,51,110.92,
189,West Hendon,E05000062,Barnet,NA,168,142.714286,13.857143,0.565065,118.571429,3.714286,E05000469,9.858667,0.066167,0.046333,-0.969667,-0.321,22.180833,25.798,77,167,110.86,
91,Elthorne,E05000176,Ealing,NA,100,184.144954,17.277064,0.793835,115.585321,6.20367,E05000620,23.2952,0.1297,0.0754,-0.2048,0.2372,33.7144,48.2736,545,100,110.85, 
121,Gooshays,E05000310,Havering,NA,20,167.213333,11.62,0.5344,127.473333,4.073333,E05000462,6.535833,0.0395,0.025333,-1.078333,-0.7305,22.993667,26.036167,150,20,110.65,
363,Church End,E05000499,Redbridge,NA,36,107.973282,11.248092,0.705344,93.687023,4.133588,E05000578,33.541375,0.244,0.137625,0.262125,0.83275,31.017375,26.165875,262,37,110.59,
215,Brixton Hill,E05000417,Lambeth,NA,327,132.318653,15.997409,0.61399,80.468912,5.406736,E05000237,33.613286,0.216571,0.123571,0.445571,0.673857,44.218857,33.168571,386,326,109.93,
520,Limehouse,E05000580,Tower Hamlets,NA,286,86.979592,15.142857,0.640408,155.857143,4.877551,E05000103,27.698,0.160111,0.098444,-0.343333,0.421556,46.192444,28.648444,49,287,109.82,
523,Bethnal Green North,E05000573,Tower Hamlets,NA,410,86.828571,19.742857,0.871429,180.857143,8.571429,E05000498,16.596875,0.13325,0.077375,-0.524875,-0.05525,26.28675,21.401375,35,410,109.73,
378,Sutton Central,E05000564,Sutton,NA,46,106.071429,10.214286,0.683571,137.714286,2.535714,E05000121,28.002571,0.184571,0.125286,-0.156714,0.827286,27.428571,19.785857,28,46,109.67,
126,Yiewsley,E05000345,Hillingdon,NA,62,164.435673,20.795322,0.887076,125.096491,7.099415,E05000225,24.227889,0.140556,0.085778,0.027333,0.921111,28.732778,39.212111,342,62,109.53,
238,Nunhead,E05000545,Southwark,NA,150,127.626866,21.089552,0.777761,124.716418,7.014925,E05000362,26.366571,0.169143,0.109286,0.040429,0.338143,36.592,27.057857,67,151,109.53,
340,Chapel End,E05000592,Waltham Forest,NA,64,111,5.072464,0.496377,190.057971,2.536232,E05000032,37.295571,0.235429,0.131,0.301143,0.505857,51.835286,30.403857,69,64,109.39,
2,Berrylands,E05000401,Kingston upon Thames,NA,42,607.33264,9.284823,0.467609,154.767152,3.068607,E05000639,23.63275,0.16825,0.114625,-0.564875,0.28775,21.09725,36.9805,481,43,109.21,
278,Eltham North,E05000218,Greenwich,NA,30,119.72093,17.063953,0.734593,95.19186,5.523256,E05000534,27.73,0.189143,0.116714,0.222,0.404857,34.212429,34.212143,172,31,109,
435,Furzedown,E05000615,Wandsworth,NA,113,98,13.473684,0.751579,192.263158,2.947368,E05000509,7.090429,0.045857,0.037714,-1.309429,-0.048429,20.566286,20.326714,19,113,108.92,
346,Leytonstone,E05000605,Waltham Forest,NA,124,110.619048,9.184524,0.711667,162.875,4.232143,E05000062,19.6789,0.1152,0.0734,-0.9595,0.3834,38.4903,29.346,168,124,108.77,
216,Tulse Hill,E05000435,Lambeth,NA,226,132.3,36.316667,0.934,113.283333,9.516667,E05000522,8.842333,0.062667,0.055333,-1.4475,0.016833,17.864333,23.786167,60,227,108.75,
50,Bromley Town,E05000109,Bromley,NA,76,237.044776,16.746269,0.750945,139.751244,6.004975,E05000387,32.029833,0.213833,0.146667,-0.182667,0.580333,37.6465,38.813833,201,76,108.72,
526,East India and Lansbury,E05000579,Tower Hamlets,NA,225,86.416667,7.583333,0.245,201.25,2.25,E05000154,37.963286,0.261429,0.164286,0.439286,0.410571,36.218,15.242571,12,227,108.58,
198,Hale,E05000054,Barnet,NA,68,137.419355,10.709677,0.600968,107.516129,4.016129,E05000608,24.852286,0.163429,0.094857,-0.192,0.248714,35.487714,32.461429,124,69,108.54,
213,Streatham Hill,E05000430,Lambeth,NA,153,133.034483,15.258621,0.626897,184.137931,3.327586,E05000518,7.230333,0.058,0.047167,-1.061667,-0.382,15.8655,24.551,58,153,108.26,
18,Coulsdon West,E05000151,Croydon,NA,34,356.843866,22.330855,0.686654,93.026022,6.178439,E05000373,22.57725,0.14775,0.096,0.003625,0.21925,26.2365,36.0785,269,34,108.06,
58,Mottingham and Chislehurst North,E05000121,Bromley,NA,28,218.222222,15.526749,0.625391,109.00823,4.316872,E05000389,47.720333,0.319333,0.227167,0.258,1.188333,40.787,36.476667,243,27,107.96,
134,South Ruislip,E05000338,Hillingdon,NA,32,158.1337,37.917582,1.496538,139.086081,15.201465,E05000141,25.174,0.1555,0.101875,-0.353625,0.591875,24.419125,45.825125,546,32,107.88,
399,Whitton,E05000533,Richmond upon Thames,NA,45,103.431373,19.901961,0.648627,163.294118,3.666667,E05000205,20.282556,0.136444,0.078222,-0.582111,0.144,36.842778,28.715222,51,44,107.57,
527,Bromley-by-Bow,E05000578,Tower Hamlets,NA,262,86.25,5.25,0.77375,242.5,2.125,E05000332,15.156625,0.097125,0.070875,-0.3655,0.092,22.2515,20.527125,16,260,107.57,
342,Cann Hall,E05000590,Waltham Forest,NA,110,110.910569,7.617886,0.523496,106.406504,3.162602,E05000626,21.798556,0.138556,0.076222,-0.153667,0.574778,30.242111,33.310333,123,110,107.48,
263,Brockley,E05000439,Lewisham,NA,291,122.5898,12.689579,0.655654,71.616408,4.880266,E05000576,29.358,0.1905,0.105167,0.370167,0.779333,30.5105,35.370167,451,291,107.08,
167,Wembley Central,E05000104,Brent,NA,66,148.980907,36.279236,0.901742,102.455847,9.205251,E05000622,16.297,0.1109,0.0578,-0.4992,-0.0356,29.178,36.4795,419,66,107.02,
62,Bedfont,E05000346,Hounslow,NA,70,213.468085,18.947776,0.769091,115.528046,5.806576,E05000367,26.254833,0.1845,0.104333,0.101333,0.205667,29.974833,40.4355,517,70,107,
555,Stoke Newington Central,E05000247,Hackney,NA,293,79.954545,18.363636,1.258636,213.272727,9.772727,E05000031,33.038429,0.184429,0.113143,0.166429,0.591571,46.690429,32.955429,22,294,106.88,
375,Worcester Park,E05000572,Sutton,NA,27,106.6,18.066667,0.418,147,9.066667,E05000334,8.093286,0.055,0.040429,-0.855429,-0.134571,19.601714,19.317,15,27,106.85,
619,Heath,E05000034,Barking and Dagenham,NA,33,53.2,28.5,0.61,110.2,12.5,E05000160,8.83675,0.052625,0.04875,-0.77825,-0.4655,25.613625,13.530375,10,33,106.67,
135,Manor,E05000334,Hillingdon,NA,15,158.11,20.66,0.5456,91.72,5.31,E05000554,10.977857,0.062571,0.040429,-0.864571,0.287429,18.147857,35.968286,100,15,106.6,
374,Nonsuch,E05000561,Sutton,NA,14,106.666667,15.060606,0.876667,247.393939,6.393939,E05000034,36.275,0.210833,0.138333,0.440833,0.448333,47.106333,26.631,33,14,106.57,
52,Petts Wood and Knoll,E05000124,Bromley,NA,11,235.905077,36.379691,1.112671,118.560706,9.757174,E05000647,18.6625,0.144167,0.087167,-0.5855,-0.163333,22.8255,40.768833,453,11,106.55,
528,Bow West,E05000577,Tower Hamlets,NA,284,86.197368,14.052632,0.585395,162.421053,3.447368,E05000167,27.389556,0.165333,0.108778,0.244,0.319444,37.628444,29.422444,76,287,106.44,
594,Plaistow South,E05000490,Newham,NA,86,71.242105,10.926316,0.720526,204.473684,4.694737,E05000149,31.3476,0.187,0.1095,0.0669,0.7932,41.9257,30.8651,95,85,106.16,
205,Burnt Oak,E05000044,Barnet,NA,53,136.086957,4.434783,0.191304,130.608696,1.217391,E05000106,8.112556,0.053333,0.041444,-1.217556,-0.442667,28.905444,15.156222,23,53,105.92,
348,Cranbrook,E05000502,Redbridge,NA,67,109.75,13.220588,0.922206,198.867647,5.882353,E05000054,15.6629,0.1108,0.0719,-1.0468,-0.0184,31.8319,20.7839,68,67,105.73,
623,Parsloes,E05000037,Barking and Dagenham,NA,16,44.518519,8,0.492593,128.666667,2.666667,E05000501,23.529875,0.158375,0.085,-0.534,0.574375,34.16075,30.90075,27,16,105.69, 
546,Finsbury Park,E05000371,Islington,NA,303,82.722222,6.111111,0.673889,149.944444,3.722222,E05000082,10.564571,0.068286,0.056857,-0.848857,-0.436,18.529143,19.520429,18,303,105.47,
176,Harlesden,E05000091,Brent,NA,106,146.903846,13.307692,0.540865,159.115385,3.634615,E05000179,14.127778,0.078111,0.049333,-0.878111,-0.122,33.851222,33.842,104,105,105.46,
280,Woolwich Common,E05000229,Greenwich,NA,138,118.789474,9.631579,0.912105,221,6.157895,E05000189,30.534571,0.175571,0.113286,0.030143,0.623857,42.735429,28.368143,19,138,105.15,
118,Cranham,E05000307,Havering,NA,9,168.222222,40.222222,0.753889,193.333333,6.277778,E05000285,9.473333,0.072167,0.045667,-1.478,-0.356167,29.020167,17.670333,18,9,105.11,
329,Higham Hill,E05000600,Waltham Forest,NA,97,112.347826,11.329193,0.489441,211.993789,3.652174,E05000228,25.539182,0.175182,0.102727,0.055909,0.277727,41.700455,14.280727,161,97,105.1,
97,Greenford Green,E05000178,Ealing,NA,44,180.971098,18.872832,0.58841,105.910405,5.153179,E05000098,18.8045,0.115375,0.0785,-0.676375,0.40475,32.491,34.4225,346,44,104.82,
20,Kenley,E05000156,Croydon,NA,11,345.835351,14.806295,0.653584,149.847458,4.486683,E05000395,9.777667,0.025167,0.014167,-2.3135,-0.320833,33.255,41.499833,413,11,104.55,
36,Thornton Heath,E05000165,Croydon,NA,98,257.163934,23.172131,0.739754,121.319672,7.02459,E05000259,10.9074,0.0624,0.0388,-0.7402,0.3374,20.5784,31.9924,122,98,104.54, 
217,Coldharbour,E05000420,Lambeth,NA,284,132,7.9375,0.31875,222,1.6875,E05000313,22.2345,0.141,0.102375,-0.16775,0.1765,25.223,12.95,16,281,104.52,
547,Hillrise,E05000374,Islington,NA,118,82.631579,17.473684,0.726842,123.894737,5.842105,E05000598,23.862286,0.148143,0.113429,-0.062,0.253571,30.354714,23.863857,19,118,104.31,
328,High Street,E05000599,Waltham Forest,NA,133,112.439252,19.317757,0.740935,95.682243,6.803738,E05000273,25.254,0.168875,0.1115,0.1025,0.38025,31.725875,31.8275,107,133,104.25,
87,North Greenford,E05000183,Ealing,NA,34,187.511364,25.261364,0.635511,94.028409,5.670455,E05000393,36.936333,0.257,0.171333,0.082333,0.754333,37.9945,34.226833,176,34,104.18, 
149,Greenhill,E05000288,Harrow,NA,96,153.662544,25.204947,0.920318,102.438163,6.828622,E05000587,31.043,0.2018,0.1178,0.3114,0.6128,31.6132,42.8934,566,96,104.15,
556,Hackney Downs,E05000238,Hackney,NA,307,79.941176,21.058824,0.611176,178.176471,4.117647,E05000569,13.021571,0.088857,0.074286,-0.571429,-0.165429,20.254714,24.382143,17,305,103.79,
116,Squirrel's Heath,E05000322,Havering,NA,21,168.280405,19.243243,0.880676,91.97973,6.510135,E05000366,24.004429,0.156286,0.096143,0.231,0.331714,25.917714,35.935571,296,21,103.48,
311,Palmers Green,E05000205,Enfield,NA,51,113.807692,10.653846,0.912308,144.5,6.038462,E05000120,10.9081,0.0632,0.0536,-1.2401,-0.0714,25.8599,19.0544,26,51,103.43,
525,Mile End East,E05000582,Tower Hamlets,NA,272,86.669014,7.28169,0.546268,112.133803,3.232394,E05000603,30.906667,0.189,0.114778,-0.045222,0.487333,40.323111,38.729111,142,272,103.27,
185,Mapesbury,E05000095,Brent,NA,208,144.618182,11.054545,1.040727,231.581818,5.563636,E05000500,10.619,0.0795,0.0445,-1.135625,0.168625,23.8875,21.7445,55,208,103.26,
368,Carshalton South and Clockhouse,E05000559,Sutton,NA,14,107.015152,12.818182,0.947273,158.530303,6.090909,E05000104,22.623286,0.122429,0.067429,-0.900143,0.351286,46.271286,29.710857,66,14,102.79,
267,Evelyn,E05000443,Lewisham,NA,239,121.309524,26.738095,0.850119,101.059524,7.238095,E05000274,12.976714,0.066571,0.047857,-0.630857,0.433857,26.238429,32.192571,84,239,102.34,
173,Sudbury,E05000101,Brent,NA,39,147.307692,10.681319,0.517363,99.406593,3.164835,E05000244,36.714125,0.22125,0.13,0.1715,0.54175,42.874875,42.790875,91,39,102.21,
55,Copers Cope,E05000113,Bromley,NA,54,224.923664,10.465649,0.946947,120.938931,4.885496,E05000275,33.823875,0.198125,0.1285,0.06525,1.166375,36.75075,37.094875,131,54,102.11,
65,Syon,E05000364,Hounslow,NA,82,212.147632,9.738162,0.597744,138.467967,4.128134,E05000262,20.560125,0.14875,0.0825,-0.23325,0.082125,27.723,35.83925,359,82,102.1,
588,Canning Town North,E05000477,Newham,NA,144,72.9375,6.8125,0.293125,121.9375,1.9375,E05000568,17.393571,0.113571,0.079143,-0.226429,0.201429,21.257571,25.472143,16,143,101.87,
21,Purley,E05000159,Croydon,NA,43,323.713147,13.749004,0.673127,156.830677,5.195219,E05000386,14.525667,0.042833,0.033,-1.829,0.083667,36.037667,50.684833,502,43,101.81, 
204,East Barnet,E05000048,Barnet,NA,38,136.128312,24.475593,0.741478,96.175732,6.290098,E05000588,32.466375,0.207375,0.115375,0.439875,1.32175,28.985,37.729875,717,38,101.63,
54,Penge and Cator,E05000123,Bromley,NA,100,226.0625,15.825893,0.699821,109.964286,5.075893,E05000260,14.953857,0.080286,0.060143,-0.832571,0.559143,22.430714,38.416714,224,100,101.54,
120,Heaton,E05000314,Havering,NA,19,167.878906,17.21875,0.700234,115.714844,5.785156,E05000257,12.838,0.077857,0.054571,-0.365714,0.056714,21.735143,31.482571,256,19,101.32,
1,Tolworth and Hook Rise,E05000414,Kingston upon Thames,NA,12,610.484568,13.888889,0.613765,151.925926,4.944444,E05000637,8.543833,0.009667,0.006,-2.553167,-0.129167,20.037,42.443667,324,12,101.25, 
318,Bowes,E05000193,Enfield,NA,102,113.045455,25.5,0.664545,133.227273,8.636364,E05000465,9.237333,0.058167,0.048333,-0.715833,-0.207333,16.688167,21.18,22,102,101.2, 
95,Hobbayne,E05000180,Ealing,NA,72,182.637255,12.921569,0.715882,139.107843,5.637255,E05000284,28.121625,0.16625,0.097875,0.00725,0.729375,39.192625,32.379375,102,72,101.12,
156,Roxbourne,E05000301,Harrow,NA,25,151.666667,5.866667,0.523333,178.666667,2.6,E05000295,12.169571,0.085714,0.051,-1.142286,-0.307571,32.842714,20.305143,15,25,101.08,
356,Loxford,E05000507,Redbridge,NA,64,109.06,13.3,0.578067,87.426667,4.42,E05000545,31.452714,0.196286,0.137571,0.469143,0.506714,34.782714,34.209714,150,64,100.91,
260,Crofton Park,E05000441,Lewisham,NA,143,122.989691,15.123711,0.688093,102.520619,4.994845,E05000271,25.352714,0.143,0.085857,-0.078714,0.83,37.053143,36.204,194,143,100.86,
107,South Hornchurch,E05000321,Havering,NA,29,172.72973,12.148649,0.592162,92.405405,4.013514,E05000412,9.2995,0.0475,0.037667,-0.9725,-0.517667,25.965,30.279333,74,29,100.66,
196,Edgware,E05000050,Barnet,NA,61,137.829787,7.212766,0.600851,159.425532,3.808511,E05000056,10.71,0.07,0.056111,-1.260333,0.106556,27.407111,18.739222,47,88,100.55,
165,Edgware,E05000287,Harrow,NA,28,149.546667,15.537778,0.584222,106.995556,4.457778,E05000640,18.283833,0.139833,0.092167,-0.730667,0.2355,18.983667,32.032333,225,88,100.55,
604,Forest Gate North,E05000483,Newham,NA,130,68.333333,20.444444,0.605556,191.722222,6.777778,E05000333,6.900143,0.041,0.038714,-1.011714,-0.542,26.473571,12.887857,18,131,100.49,
235,Camberwell Green,E05000535,Southwark,NA,240,128.165289,31.016529,0.873719,117.190083,8.710744,E05000215,15.740125,0.094875,0.069,-0.500625,0.43375,28.9845,26.15,121,240,99.87,
352,Goodmayes,E05000505,Redbridge,NA,45,109.532258,21.548387,0.747742,191.209677,6.822581,E05000345,28.252286,0.165286,0.107143,0.116571,0.728,34.930429,21.088286,62,45,99.64,
417,Pollards Hill,E05000467,Merton,NA,13,100.945055,9.989011,0.718791,160.010989,4.648352,E05000026,31.383286,0.193,0.096571,0.017571,0.604143,49.879714,33.769571,91,14,99.36,
372,Wandle Valley,E05000571,Sutton,NA,24,106.851852,13.666667,0.675185,118.222222,5.407407,E05000572,8.922857,0.066286,0.046714,-0.965286,-0.345571,20.746571,17.241714,27,22,99.32,
316,Ponders End,E05000206,Enfield,NA,59,113.122881,12.199153,0.480508,89.080508,2.855932,E05000231,30.403714,0.175,0.107286,0.370714,0.627571,44.172571,35.685286,236,59,99.24,
579,St. Ann's,E05000277,Haringey,NA,163,75.789474,10.684211,0.938947,173.263158,6.210526,E05000029,31.828833,0.1875,0.119833,0.193833,0.602,43.294167,24.275,19,163,99.17,
275,Eltham West,E05000220,Greenwich,NA,58,120.5,29.571429,0.553571,246.785714,6.714286,E05000117,14.188,0.07325,0.055,-1.1375,-0.261,41.25775,15.414,14,57,98.96,
335,Grove Green,E05000596,Waltham Forest,NA,168,111.962963,15.314815,0.914074,176.574074,5.444444,E05000283,42.155,0.27,0.1585,0.20575,1.06125,42.926,37.5125,54,167,98.96,
344,Endlebury,E05000594,Waltham Forest,NA,14,110.666667,9.785714,0.842857,147.02381,4.214286,E05000401,12.7505,0.085667,0.058167,-0.552,-0.654333,26.6125,26.6285,42,14,98.93,
522,Mile End and Globe Town,E05000581,Tower Hamlets,NA,292,86.931034,11.448276,0.536552,167.37931,5,E05000226,25.716444,0.175889,0.107333,-0.119556,0.541778,32.146333,27.147333,87,290,98.91,
137,Northwood Hills,E05000336,Hillingdon,NA,20,157.117647,19.529412,0.63,97.014706,5.007353,E05000137,18.723143,0.132429,0.1,-0.788429,0.582143,18.393,27.815714,136,20,98.7,
609,River,E05000038,Barking and Dagenham,NA,36,65.875,10.791667,0.1975,122.875,2.375,E05000292,8.200333,0.063833,0.0455,-1.273667,-0.367833,26.606833,15.2665,24,36,98.69, 
327,Leyton,E05000604,Waltham Forest,NA,143,112.5625,7.0625,0.538438,174.96875,3.21875,E05000028,35.124857,0.205286,0.127143,0.396143,0.675429,44.738,32.776,32,143,98.36,
367,Monkhams,E05000509,Redbridge,NA,19,107.051546,12.116838,0.562234,107.092784,3.800687,E05000439,25.5448,0.1362,0.0849,0.0427,0.5978,36.0453,45.4863,291,19,98,
39,Addiscombe,E05000146,Croydon,NA,108,252.953947,11.868421,0.596579,151.460526,4.421053,E05000382,14.481,0.06,0.041167,-1.8315,0.098167,36.7255,43.627333,304,108,97.94, 
288,Sidcup,E05000083,Bexley,NA,21,117.71875,33.822917,0.783854,121.958333,8.15625,E05000270,12.852429,0.074571,0.049571,-0.678571,0.053286,27.939857,33.231,96,21,97.86,
